Calidris_bairdii,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,43.5000,0.0000,invertebrate,freshwater|marine|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
Calidris_melanotos,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,97.8000,0.0000,invertebrate,coast|freshwater|atoll|marine|bay|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Calidris_minutilla,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,26.4000,0.0000,invertebrate,freshwater|marine|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Carduelis_psaltria,Animalia,Chordata,Aves,Passeriformes,Fringillidae,99.0000,14.5000,flower|alga|crustacean|fruit|nectar|herbivore|seed|leaf|worm|omnivore|invertebrate|carnivore|arthropod|insect|mollusc,coast|subtropical|fluid-cline|mountain|temperate|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
Carpodacus_mexicanus,Animalia,Chordata,Aves,Passeriformes,Fringillidae,99.0000,14.5000,flower|alga|crustacean|fruit|nectar|herbivore|seed|leaf|worm|omnivore|invertebrate|carnivore|arthropod|insect|mollusc,ground|orchard|city|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
Cathartes_aura,Animalia,Chordata,Aves,Accipitriformes,Cathartidae,2200.0000,0.0000,scavenger|vertebrate|carrion|feces|bird|reptile|insect|carnivore,tropical|temperate|city|wetland|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
Charadrius_vociferus,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,121.0000,0.0000,fruit|crustacean|omnivore|invertebrate|insect,coast|taiga|freshwater|ground|beach|tropical|temperate|city|wetland|marine|terrestrial|grassland|gravel|ground-underground|forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
Chirostoma_riojai,Animalia,Chordata,Actinopterygii,Atheriniformes,Atherinopsidae,540.0000,42.0000,zooplankton|egg,freshwater|benthic                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
Cistothorus_palustris,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,13.5000,0.0000,invertebrate,freshwater|marsh|freshwater-lake|beach|marine|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
Cistothorus_platensis,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,12.4000,0.0000,invertebrate|arthropod|insect|carnivore,marsh|tropical|temperate|terrestrial|grassland                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
Columba_livia,Animalia,Chordata,Aves,Columbiformes,Columbidae,369.0000,0.0000,seed,freshwater|subtropical|desert-oasis|mountain|scrubland|tropical|city|delta|terrestrial|cliff|grassland|carr|desert|arid|forest|tropical-forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
Columbina_inca,Animalia,Chordata,Aves,Columbiformes,Columbidae,57.0000,0.0000,fruit|herbivore|seed,scrubland|tropical|temperate|city|terrestrial|desert                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
Coturnicops_noveboracensis,Animalia,Chordata,Aves,Gruiformes,Rallidae,70.0000,0.0000,crustacean|seed|insect|arthropod|carnivore|mollusc,coast|freshwater|marsh|temperate|terrestrial|woodland-canopy                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
