Jacana_jacana,Animalia,Chordata,Aves,Charadriiformes,Jacanidae,129.0000,0.0000,flower|crustacean|fish|seed|insect|carnivore,freshwater|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
Lontra_longicaudis,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,49500.0000,60.0050,omnivore|carnivore,freshwater|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
Malpighia_retusa,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Malpighiaceae,0.0,0.0,photoautotroph,subtropical|tropical|terrestrial|sand|valley                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
Megaceryle_torquata,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,375.0000,0.0000,amphibian|crustacean|mammal|fruit|fish|bird|reptile|insect|carnivore|mollusc,freshwater|ground|tropical|temperate|marine|terrestrial|valley|river                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
Muntingia_calabura,Plantae,Tracheophyta,Magnoliopsida,Malvales,Muntingiaceae,0.0,0.0,photoautotroph,tropical|non-wetland|terrestrial|tropical-forest|forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
Myiozetetes_cayanensis,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,29.5000,0.0000,invertebrate,subtropical|freshwater|tropical|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
Noctilio_(Noctilio)_leporinus,Animalia,Chordata,Mammalia,Chiroptera,Noctilionidae,82.0000,0.0000,crustacean|fish|arthropod|insect|carnivore,tropical|lagoon|weir|terrestrial|river|cave                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
Nyctibius_griseus,Animalia,Chordata,Aves,Caprimulgiformes,Nyctibiidae,185.0000,0.0000,invertebrate,mountain|terrestrial|arid                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
Oryza_sativa,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,0.0,0.0,photoautotroph,freshwater|mountain|tropical|temperate|wetland|terrestrial|aquatic|valley                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
Pandion_haliaetus,Animalia,Chordata,Aves,Accipitriformes,Pandionidae,1900.0000,0.0000,carrion|amphibian|mammal|bird|fish|reptile|carnivore|mollusc,coast|freshwater|marsh|ground|temperate|tropical|wetland|marine|bay|brackish-water|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
Philander_opossum,Animalia,Chordata,Mammalia,Didelphimorphia,Didelphidae,751.0000,26.5600,amphibian|fruit|nectar|mammal|seed|bird|leaf|reptile|worm|egg|omnivore|root|insect|carnivore|mollusc,marsh|scrubland|arboreal|terrestrial|river|tropical-forest|forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Plantae_Lemna_sp.,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,0.0,0.0,photoautotroph,mor|subtropical|freshwater|freshwater-lake|mountain|temperate|pond|tropical|lagoon|wetland|terrestrial|subpolar|mud|aquatic|river|waterfall|tropical-f                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
Plantae_Prosopis_sp.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,0.0,0.0,photoautotroph,coast|subtropical|marsh|ground|tropical|sea-shore|rhizosphere|non-wetland|city|deciduous-forest|terrestrial|grassland|understory|saline-water|arid|riv                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
Plantae_Triplaris_sp.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,0.0,0.0,photoautotroph,scrubland|tropical|terrestrial|forest|tropical-forest|waterfall|swamp-forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
Plantae_Urera_sp.,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,0.0,0.0,photoautotroph,mountain|tropical|wetland|terrestrial|forest|tropical-forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
Porphyrula_martinica,Animalia,Chordata,Aves,Gruiformes,Rallidae,257.0000,0.0000,amphibian|herbivore|seed|bird|fish|reptile|leaf|egg|omnivore|arthropod|root|insect|mollusc,coast|marsh|freshwater-lake|beach                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
Psidium_guajava,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,0.0,0.0,photoautotroph,subtropical|tropical|temperate|non-wetland|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
Saltator_striatipectus,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,41.5000,0.0000,invertebrate,tropical|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
Sciurus_(Guerlinguetus)_granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,374.0000,22.1710,flower|fungi|fruit|herbivore|seed|leaf|wood|omnivore|insect,coast|freshwater|freshwater-lake|tropical|arboreal|terrestrial|tropical-forest|forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
Spondias_purpurea,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,0.0,0.0,photoautotroph,tropical|beach|terrestrial|ice|tropical-forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
Tachybaptus_dominicus,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,182.0000,0.0000,invertebrate,freshwater|terrestrial|river                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
Tectona_grandis,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,0.0,0.0,photoautotroph,tropical|non-wetland|terrestrial|saline-water|arid|valley|waterfall                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Tigrisoma_lineatum,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,980.0000,0.0000,carrion|vertebrate|amphibian|mammal|crustacean|bird|fish|worm|reptile|egg|snake|invertebrate|arthropod|insect|carnivore|mollusc,freshwater|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
Typha_latifolia,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,0.0,0.0,photoautotroph,subtropical|freshwater|marsh|salt-marsh|tropical|temperate|wetland|terrestrial|aquatic                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
Tyto_alba,Animalia,Chordata,Aves,Strigiformes,Tytonidae,580.0000,0.0000,vertebrate|mammal|bird|carnivore,coast|freshwater|marsh|mountain|freshwater-lake|scrubland|tropical|temperate|city|wetland|terrestrial|cliff|grassland|desert|arid|valley|forest|cave                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
Vitex_gigantea,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,0.0,0.0,photoautotroph,terrestrial|tropical-forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
Zea_mays,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,0.0,0.0,photoautotroph,freshwater|coast|mor|river-valley|ground|mountain|temperate|tropical|city|terrestrial|arid|valley|cave                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
